rowId,parentDocId,prodId,price,qty,catId,plusInsurance,carNo,prodPriceRowId,prodStockRowId,insurancePrice,accessoriesHelmet,accessoriesRaincoat,accessoriesHelmetFull,fromVoltage,toVoltage,fromSoc,toSoc
1853,16611610485530014,,650,1,3,,,39,58,,,,,,,,
1854,16611610485530096,,650,1,3,,,39,58,,,,,,,,
1855,16611610485560782,,650,1,3,,,39,58,,,,,,,,
1856,16611610485580039,,650,1,3,,,39,58,,,,,,,,
1857,16611610485640493,,650,1,3,,,39,58,,,,,,,,
1858,16611610486450898,,650,1,3,,,39,58,,,,,,,,
1859,16611610486470499,,650,1,3,,,39,58,,,,,,,,
1860,16611610486490505,,650,1,3,,,39,58,,,,,,,,
1861,16611610486470729,,650,1,3,,,39,58,,,,,,,,
1862,16611610486540645,,650,1,3,,,39,58,,,,,,,,
1863,16611610487380619,,650,1,3,,,39,58,,,,,,,,
1864,16611610487400062,,650,1,3,,,39,58,,,,,,,,
1865,16611610487400935,,650,1,3,,,39,58,,,,,,,,
1866,16611610487460619,,650,1,3,,,39,58,,,,,,,,
1867,16611610487460806,,650,1,3,,,39,58,,,,,,,,
1868,16611610488290961,,650,1,3,,,39,58,,,,,,,,
1869,16611610488320115,,650,1,3,,,39,58,,,,,,,,
1870,16611610488330638,,650,1,3,,,39,58,,,,,,,,
1871,16611610488340947,,650,1,3,,,39,58,,,,,,,,
1872,16611610488380331,,650,1,3,,,39,58,,,,,,,,
1873,16611610489250686,,650,1,3,,,39,58,,,,,,,,
1874,16611610489260517,,650,1,3,,,39,58,,,,,,,,
1875,16611610489270326,,650,1,3,,,39,58,,,,,,,,
1876,16611610489270858,,650,1,3,,,39,58,,,,,,,,
1877,16611610489270993,,650,1,3,,,39,58,,,,,,,,
1878,16611610490100932,,650,1,3,,,39,58,,,,,,,,
1879,16611610490130709,,650,1,3,,,39,58,,,,,,,,
1880,16611610490170841,,650,1,3,,,39,58,,,,,,,,
1881,16611610490210351,,650,1,3,,,39,58,,,,,,,,
1882,16611610490260053,,650,1,3,,,39,58,,,,,,,,
1883,16611610490990590,,650,1,3,,,39,58,,,,,,,,
1884,16611610491020310,,650,1,3,,,39,58,,,,,,,,
1885,16611610491030897,,650,1,3,,,39,58,,,,,,,,
1886,16611610491050295,,650,1,3,,,39,58,,,,,,,,
1887,16611610491090138,,650,1,3,,,39,58,,,,,,,,
1888,16612400498260186,,790,1,3,,,20,38,,,,,,,,
1889,16612403939820626,,790,1,3,,,20,38,,,,,,,,
1890,16613142821990334,16163045221800850,330,1,3,0,EMD-6816,13,34,0,1,0,0,,,,
1891,16613988950600899,,790,1,3,,,20,38,,,,,,,,
1892,16613990240200388,,790,1,3,,,20,38,,,,,,,,
1893,16614000576860402,,790,1,3,,,20,38,,,,,,,,
1894,16614001646660831,,790,1,3,,,20,38,,,,,,,,
1895,16616530111820280,16163045221800850,680,1,3,0,EMD-6816,13,34,0,1,0,0,,,,
1896,16616538582830507,,1250,1,1,,,53,69,,,,,,,,
1897,16616538786590573,,1250,1,1,,,53,69,,,,,,,,
1898,16616538926740083,,1250,1,1,,,53,69,,,,,,,,
1899,16616539105600067,,1250,1,1,,,53,69,,,,,,,,
1900,16616539514200186,16616524033350600,700,1,1,0,ML05,52,69,,1,1,0,,,,
1901,16616539811920986,16616524033350596,700,1,1,0,ML01,53,69,0,1,1,0,,,,
1902,16616539903240622,16616524033350597,700,1,1,0,ML02,53,69,0,1,1,0,,,,
1903,16616540011050466,16616524033350598,700,1,1,0,ML03,53,69,0,1,1,0,,,,
1904,16616540121240221,16616524033350599,700,1,1,0,ML04,53,69,0,1,1,0,,,,
1905,16616540226500831,16616524033350600,700,1,1,0,ML05,53,69,0,1,1,0,,,,
1906,16616540310720300,16616524033350601,700,1,1,0,ML06,53,69,0,1,1,0,,,,
1907,16616540402870984,16616524033350602,700,1,1,0,ML07,53,69,0,1,1,0,,,,
1908,16616540521370845,16616524033350603,700,1,1,0,ML08,53,69,0,1,1,0,,,,
1909,16616540769280524,16616524033350604,700,1,1,0,ML09,53,69,0,1,1,0,,,,
1910,16616540896810207,16616524033350605,700,1,1,0,ML10,53,69,0,1,1,0,,,,
1911,16616540992750075,16616524033350606,700,1,1,0,ML11,53,69,0,1,1,0,,,,
1912,16616541087880899,16616524033350607,700,1,1,0,ML12,53,69,0,1,1,0,,,,
1913,16616541175420982,16616524033350608,700,1,1,0,ML13,53,69,0,1,1,0,,,,
1914,16616541259280797,166165240333506089,700,1,1,0,ML14,53,69,0,1,1,0,,,,
1915,16616541342420851,166165240333506090,700,1,1,0,ML15,53,69,0,1,1,0,,,,
1916,16616541429490029,166165240333506091,700,1,1,0,ML16,53,69,0,1,1,0,,,,
1917,16616541503940594,166165240333506092,700,1,1,0,ML17,53,69,0,1,1,0,,,,
1918,16616541576740624,166165240333506093,700,1,1,0,ML18,53,69,0,1,1,0,,,,
1919,16616541686700844,166165240333506094,700,1,1,0,ML19,53,69,0,1,1,0,,,,
1920,16616541764980333,166165240333506095,700,1,1,0,ML20,53,69,0,1,1,0,,,,
1921,16616541838020470,166165240333506096,700,1,1,0,ML21,53,69,0,1,1,0,,,,
1922,16616541930150360,166165240333506097,700,1,1,0,ML22,53,69,0,1,1,0,,,,
1923,16616542089530958,166165240333506098,700,1,1,0,ML23,53,69,0,1,1,0,,,,
1924,16632117017990936,16184524289900213,790,1,3,1,EMD-6813,20,38,100,2,0,0,,,,
1925,16632284680140469,16125152618100972,-87,1,3,1,EMD8120,8,32,0,1,1,0,,,,
1926,16632287829990994,,470,1,1,,,50,67,,,,,,,,
1927,16632288314830101,16200304679160932,681,1,1,1,EMU-7975,6,51,,1,1,0,,,,
1928,16632323428750519,,680,1,1,,,27,37,,,,,,,,
1929,16632328520400791,,790,1,3,,,20,38,,,,,,,,
1930,16632990725590564,16125154256620122,50,1,3,0,EMD-6833,11,8,0,1,0,0,,,,
1931,16632997885380010,16125154256620122,53,1,3,0,EMD-6833,11,8,0,1,0,0,,,,
1932,16633009581180229,16125154256620122,53,1,3,0,EMD-6833,11,8,0,1,0,0,,,,
1933,16633013227500826,,470,1,1,,,50,67,,,,,,,,
1934,16633013659610649,16329755150460116,200,1,1,0,EMV-6091,47,65,0,1,0,0,,,,
1935,16633056678200661,16329755150460116,450,1,1,0,EMV-6091,47,65,0,1,0,0,,,,
1936,16636465172410337,16124993747740688,13900,1,3,0,EMD-8107,54,72,0,0,0,0,,,,
1937,16636653114820689,16125158066720152,700,1,1,0,ENY-2305,6,51,,1,1,0,,,,
1938,16636664851910179,16146775356940917,800,1,1,0,EQB-3278,6,51,,1,1,0,,,,
1939,16636702110560540,16146775356940917,600,1,1,0,EQB-3278,6,51,,1,1,0,,,,
1940,16636705689670970,16200304679160932,999,1,1,0,EMU-7975,6,51,,1,1,0,,,,
1941,16636723604420081,,450,1,6,,,5,50,,,,,,,,
1942,16636724443770018,,600,1,3,,,11,8,,,,,,,,
1943,16636727855140663,,600,1,3,,,11,8,,,,,,,,
1944,16636728103340738,,0,1,2,,,12,7,,,,,,,,
1945,16636728350820916,,0,1,2,,,12,7,,,,,,,,
1946,16636730087990240,,0,1,2,,,12,7,,,,,,,,
1947,16636742109860236,,0,1,2,,,12,7,,,,,,,,
1948,16637428433860226,16166614081300456,999,1,3,0,EMD-6817,11,8,,1,1,0,,,,
1949,16637500776060835,16184526299930124,5000,1,3,0,EMD-6831,11,8,,1,1,0,,,,
1950,16637507116150040,16124993747740688,5000,1,3,0,EMD-8107,54,72,,1,1,0,,,,
1951,16637710683890209,16184530282810316,100,1,3,0,EMD-7179,11,8,,1,1,0,,,,
1952,16637713745040304,16186315255360949,40,1,3,0,EMS-3121,11,8,,1,1,0,,,,
1953,16638132225130888,16125154256620122,17400,1,3,0,EMD-6833,11,8,,1,1,0,,,,
1954,16638150238560542,16200304679160932,17400,1,1,0,EMU-7975,6,51,,1,1,0,,,,
1955,16638155899560628,16184530282810316,5800,1,3,0,EMD-7179,11,8,,1,1,0,,,,
1956,16641695338960821,16200306391540317,303,1,9,0,EMN-0732,4,49,,1,1,0,,,,
1957,16641699532160753,,20,1,2,,,12,7,,,,,,,,
1958,16641703344130471,16200306391540317,3,1,9,0,EMN-0732,4,49,,1,1,0,,,,
1959,16641704450590904,16200306391540317,14,1,9,0,EMN-0732,4,49,,1,1,0,,,,
1960,16641713025670039,16200306391540317,7,1,9,0,EMN-0732,4,49,,1,1,0,,,,
1961,16641714223160052,16200306391540317,3,1,9,0,EMN-0732,4,49,,1,1,0,,,,
1962,16642644881260128,16200306391540317,7,1,9,0,EMN-0732,4,49,,1,1,0,,,,
1963,16642653367150629,,0,1,1,,,54,71,,,,,,,,
1964,16642654966590445,16124993747740688,24150,1,3,0,EMD-8107,54,72,0,1,0,0,,,,
1965,16642667639800599,16166614081300456,11600,1,3,0,EMD-6817,11,8,0,1,0,0,,,,
1966,16642692806100638,16184526299930124,0,1,3,0,EMD-6831,11,8,,1,0,0,,,,
1967,16642696332110491,,11600,1,3,,,11,8,,,,,,,,
1968,16642705032410571,16200306391540317,680,1,9,0,EMN-0732,4,49,0,1,0,0,,,,
1969,16643244449560810,16200306391540317,1,1,9,0,EMN-0732,4,49,,1,1,0,,,,
1970,16644197259990291,16166614081300456,4400,1,3,0,EMD-6817,11,8,,1,0,0,,,,
1971,16644228218510976,,750,1,1,,,54,71,,,,,,,,
1972,16644228869780254,,850,1,1,,,54,71,,,,,,,,
1973,16644242935790844,,750,1,1,,,54,71,,,,,,,,
1974,16644249945240589,16166614081300456,4400,1,3,0,EMD-6817,11,8,,1,0,0,,,,
1975,16644281257510422,,750,1,3,,,54,72,,,,,,,,
1976,16647743482790692,,680,1,1,,,29,33,,,,,,,,
1977,16648748138000864,16166614081300456,1700,1,3,0,EMD-6817,11,8,,1,1,0,,,,
1978,16648748977120996,16200306391540317,5800,1,9,0,EMN-0732,4,49,,1,1,0,,,,
1979,16648753680030702,16125158066720152,5800,1,1,0,ENY-2305,6,51,,1,1,0,,,,
1980,16649412014110953,16166614081300456,2200,1,3,0,EMD-6817,11,8,,1,0,0,,,,
1981,16649574895620621,,2200,1,3,,,11,8,,,,,,,,
1982,16649627696440178,,2200,1,3,,,11,8,,,,,,,,
1983,16650299052590147,16124993747740688,17400,1,3,0,EMD-8107,54,72,,1,1,0,,,,
1984,16650307903110743,16200306391540317,17400,1,9,0,EMN-0732,4,49,,1,1,0,,,,
1985,16650411269400581,16184530066880243,17400,1,3,0,EMD-7173,20,38,,1,1,0,,,,
1986,16654628244700045,16200306391540317,150,1,9,0,EMN-0732,4,49,,1,1,0,,,,
1987,16655609273130858,16166614081300456,2200,1,3,0,EMD-6817,11,8,,1,0,0,,,,
1988,16655658895050700,16184526299930124,2200,1,3,0,EMD-6831,11,8,,1,0,0,,,,
1989,16656442720140868,16200306391540317,680,1,9,0,EMN-0732,4,49,,1,1,0,,,,
1990,16656581199760435,,105,1,2,,,12,7,,,,,,,,
1991,16656581841440877,,2,1,2,,,12,7,,,,,,,,
1992,16656584594190744,,2,1,2,,,12,7,,,,,,,,
1993,16656719168090112,,1350,1,2,,,52,70,,,,,,,,
1994,16656725301160847,16616524033350608,55900,1,1,0,ML13,52,69,,1,1,0,,,,
1995,16656727031440826,,1100,1,2,,,52,70,,,,,,,,
1996,16657913193610660,16616524033350597,1300,1,1,0,ML02,52,69,,1,1,0,,,,
1997,16657929220980730,,200,1,1,,,6,51,,,,,,,,
1998,16657968256440116,,0,1,10,,,55,73,,,,,,,,
1999,16657972854130816,,0,1,10,,,55,73,,,,,,,,
2000,16658048410080808,16184526299930124,18100,1,3,0,EMD-6831,11,8,,0,0,0,,,,
2001,16658053670390781,,0,1,10,,,55,73,,,,,,,,
2002,16658054361710593,16184526299930124,600,1,3,0,EMD-6831,11,8,,1,0,0,,,,
2003,16659747215120629,,0,1,10,,,55,73,,,,,,,,
2004,16660067400870056,16200306391540317,11,1,9,0,EMN-0732,4,49,,1,1,0,,,,
2005,16661514031480309,,0,1,3,,,58,76,,,,,,,,
2006,16661612368410302,16661511173580070,1470,1,3,1,EMD-0000,58,76,100,2,0,0,,,,
2007,16662365078460115,16156137962070615,680,1,3,0,MKW-6097,20,38,0,1,1,0,,,,
2008,16662385079780217,16184522797870235,790,1,3,0,EMD-6812,20,38,100,1,1,0,,,,
2009,16662385438990729,,680,1,3,,,20,38,,,,,,,,
2010,16662386132460610,,680,1,3,,,20,38,,,,,,,,
2011,16662386445850220,,680,1,3,,,20,38,,,,,,,,
2012,16662387049250869,,680,1,3,,,20,38,,,,,,,,
2013,16662387970270061,,680,1,3,,,20,38,,,,,,,,
2014,16662389216520614,,1360,1,3,,,20,38,,,,,,,,
2015,16662389351720134,,1360,1,3,,,20,38,,,,,,,,
2016,16662499834420837,16202882995940451,-123970,1,1,1,EMU-7973,27,37,0,2,0,0,,,,
2017,16662500526850821,16202882995940451,-126830,1,1,1,EMU-7973,27,37,100,2,0,0,,,,
2018,16663178000900641,16125158066720152,3,1,1,0,ENY-2305,6,51,,1,1,0,,,,
2019,16663185307880440,16184526299930124,2200,1,3,0,EMD-6831,11,8,,1,0,0,,,,
2020,16665948872170155,16200306391540317,790,1,9,1,EMN-0732,4,49,0,1,1,0,,,,
2021,16667873860100784,16184526299930124,5800,1,3,0,EMD-6831,11,8,,0,0,0,,,,
2022,16667876965600919,16200306391540317,5440,1,9,0,EMN-0732,4,49,,0,0,0,,,,
2023,16667901800440708,16184526299930124,4400,1,3,0,EMD-6831,11,8,,0,0,0,,,,
2024,16668600913180856,,100,1,13,,,59,77,,,,,,,,
2025,16668604002100331,,0,1,2,,,12,7,,,,,,,,
2026,16668604393400669,,0,1,2,,,12,7,,,,,,,,
2027,16668606845330658,,0,1,2,,,12,7,,,,,,,,
2028,16669245457250720,,2200,1,3,,,11,8,,,,,,,,
2029,16670097877940117,16184526299930124,18000,1,3,0,EMD-6831,11,8,,1,0,0,,,,
2030,16672761054290739,16163045221800850,680,1,3,1,EMD-6816,13,34,100,1,1,0,,,,
2031,16672856549140140,16163045221800850,680,1,3,1,EMD-6816,13,34,0,1,1,0,,,,
2032,16674503651190361,16163050691610116,680,1,3,1,EMD-7166,13,34,100,1,1,0,,,,
2033,16674575281520480,16163050691610116,790,1,3,1,EMD-7166,13,34,100,1,1,0,,,,
2034,16674635324840286,16163045221800850,680,1,3,1,EMD-6816,13,34,100,1,1,0,,,,
2035,16675278503660571,16184526299930124,2200,1,3,0,EMD-6831,11,8,,0,0,0,,,,
2036,16675673919430682,16675671505460847,790,1,3,1,EMD-8108,13,34,0,1,1,0,,,,
2037,16675677697840901,,680,1,3,,,13,34,,,,,,,,
2038,16675679008140228,16675671505460847,680,1,3,1,EMD-8108,13,34,0,1,1,0,,,,
2039,16675682532150699,16675671505460847,680,1,3,1,EMD-8108,13,34,100,1,1,0,,,,
2040,16676478157970871,16163053728670672,680,1,3,1,EMD-8081,13,34,0,1,1,0,,,,
2041,16676480403450703,16675671505460847,-1870,1,3,1,EMD-8108,13,34,0,1,1,0,,,,
2042,16677980971600649,16675671505460847,790,1,3,1,EMD-8108,13,34,0,1,1,0,,,,
2043,16677982742510306,16675671505460847,790,1,3,1,EMD-8108,13,34,100,1,1,0,,,,
2044,16677984680520771,16675671505460847,680,1,3,1,EMD-8108,13,34,100,1,1,0,,,,
2045,16678031800760628,16208969135660767,0,1,6,1,EWH-6367,10,36,0,1,1,0,,,,
2046,16678075721230299,16675671505460847,680,1,3,1,EMD-8108,13,34,100,1,1,0,,,,
2047,16678959341300274,16675671505460847,680,1,3,1,EMD-8108,13,34,0,1,1,0,,,,
2048,16678963039080203,16675671505460847,790,1,3,1,EMD-8108,13,34,100,1,1,0,,,,
2049,16679733811420287,16675671505460847,680,1,3,1,EMD-8108,13,34,100,1,1,0,,,,
2050,16680488984880302,16675671505460847,680,1,3,1,EMD-8108,13,34,100,1,1,0,,,,
2051,16681470921490014,16184538438760351,-28710,1,1,1,ENE-2808,27,37,100,1,1,0,,,,
2052,16681479117040538,16163043600060872,680,1,3,1,EMD-6808,13,34,100,1,1,0,,,,
2053,16681479127350846,16163047949620009,680,1,3,1,EMD-6819,13,34,0,1,1,0,,,,
2054,16681483909360396,16163045221800850,790,1,3,1,EMD-6816,13,34,0,1,1,0,,,,
2055,16681486393220632,16163051812090410,680,1,3,1,EMD-7180,13,34,0,1,1,0,,,,
2056,16681486945190345,16163047949620009,790,1,3,1,EMD-6819,13,34,100,1,1,0,,,,
2057,16681489729230792,16208969135660767,1000,1,6,1,EWH-6367,10,36,0,1,1,0,,,,
2058,16681495282740474,16163048653940428,680,1,3,1,EMD-6850,13,34,100,1,1,0,,,,
2059,16681496596000404,16163050691610116,680,1,3,1,EMD-7166,13,34,100,1,1,0,,,,
2060,16681497411430108,16184525223990788,680,1,3,1,EMD-6826,20,38,0,1,1,0,,,,
2061,16681500972960569,16184538438760351,680,1,1,1,ENE-2808,27,37,100,1,1,0,,,,
2062,16681501079050057,16184531223650099,680,1,3,1,EMD-8109,20,38,100,1,1,0,,,,
2063,16681501157610083,16184525223990788,0,1,3,1,EMD-6826,20,38,0,1,1,0,,,,
2064,16681501255840838,16184525223990788,0,1,3,1,EMD-6826,20,38,0,1,1,0,,,,
2065,16681501368170444,16184525223990788,0,1,3,1,EMD-6826,20,38,0,1,1,0,,,,
2066,16681501469360166,16184538438760351,-7920,1,1,1,ENE-2808,27,37,0,1,1,0,,,,
2067,16681501578500606,16184538438760351,-8030,1,1,1,ENE-2808,27,37,0,1,1,0,,,,
2068,16681501673840025,16184525223990788,0,1,3,1,EMD-6826,20,38,0,1,1,0,,,,
2069,16681526152050613,16163051357580678,790,1,3,1,EMD-7172,13,34,100,1,1,0,,,,
2070,16681534743910945,16184530519270113,680,1,3,1,EMD-8103,20,38,100,1,1,0,,,,
2071,16686575835200929,,2200,1,3,,,11,8,,,,,,,,
2072,16693661108040185,16163043600060872,790,1,3,1,EMD-6808,13,34,100,1,1,0,,,,
2073,16709255201780586,,500,1,1,,,6,51,,,,,,,,
2074,16709860638460130,,5800,1,10,,,55,73,,,,,,,,
2075,16709863603500732,16184526299930124,5800,1,3,0,EMD-6831,11,8,,1,0,0,,,,
2076,16709888383900493,16184526299930124,0,1,3,0,EMD-6831,11,8,,1,0,0,,,,
2077,16710751610330294,,5800,1,10,,,55,73,,,,,,,,
2078,16716019821900529,16146775356940917,5,1,1,0,EQB-3278,6,51,0,0,0,0,,,,
2079,16717625891360855,16186318762810020,0,1,2,0,ENV-6092,12,7,0,1,1,0,,,,
2080,16717629782710297,,0,1,2,,,12,7,,,,,,,,
2081,16717630616310175,,0,1,10,,,55,73,,,,,,,,
2082,16717882058730269,16184538438760351,680,1,1,1,ENE-2808,27,37,100,1,1,0,,,,
2083,16721067069480583,16204547941660631,680,1,3,1,EMD-6822,20,38,0,1,0,0,,,,
2084,16723065767630549,16124993747740688,220,1,3,0,EMD-8107,54,72,0,0,0,0,,,,
2085,16727242358960761,16125158066720152,6,1,1,0,ENY-2305,6,51,0,0,0,0,,,,
2086,16727244136690716,16124993747740688,660,1,3,0,EMD-8107,54,72,0,0,0,0,,,,
2087,16727248517120547,16124993747740688,2200,1,3,0,EMD-8107,54,72,,0,0,0,,,,
2088,16727298067100172,16125158066720152,4698,1,1,0,ENY-2305,6,51,,1,1,0,,,,
2089,16727379012300541,16124993747740688,2200,1,3,0,EMD-8107,54,72,0,1,1,0,,,,
2090,16727398765060959,,0,1,10,,,55,73,,,,,,,,
2091,16728136410850901,,650,1,8,,,38,57,,,,,,,,
2092,16728206484790704,16728205817190957,600,1,14,1,EQT-0751,62,79,100,1,1,1,,,,
2093,16728223404450517,16728205817190957,600,1,14,0,EQT-0751,62,79,0,1,1,1,,,,
2094,16728235691410985,16728205817190957,600,1,14,1,EQT-0751,62,79,100,1,1,1,,,,
2095,16728242096370657,,1050,1,1,,,52,69,,,,,,,,
2096,16728243999450072,16728205817190957,600,1,14,1,EQT-0751,62,79,,1,1,0,,,,
2097,16728247732770134,16728205817190957,600,1,14,1,EQT-0751,62,79,,1,1,0,,,,
2098,16728248611920163,16728205817190957,600,1,14,1,EQT-0751,62,79,,1,1,0,,,,
2099,16728250923240294,16728205817190957,1800,1,14,1,EQT-0751,62,79,,1,1,0,,,,
2100,16728252010160660,16728205817190957,4800,1,14,1,EQT-0751,62,79,,1,1,0,,,,
2101,16728253197060084,16728205817190957,4800,1,14,1,EQT-0751,62,79,0,1,1,0,,,,
2102,16728904043710868,16728205817190957,4800,1,14,1,EQT-0751,62,79,100,1,1,1,,,,
2103,16729747859480400,16184525223990788,680,1,3,1,EMD-6826,20,38,0,1,1,0,,,,
2104,16729755420600264,16728205817190957,600,1,14,1,EQT-0751,62,79,100,1,1,1,,,,
2105,16729787519100884,,600,1,14,,,62,79,,,,,,,,
2106,16729896608090599,,680,1,1,,,6,51,,,,,,,,
2107,16730745879710967,16728205817190957,600,1,14,1,EQT-0751,62,79,100,1,1,1,,,,
2108,16730769475850332,16728205817190957,600,1,14,1,EQT-0751,62,79,100,1,1,1,,,,
2109,16733480080320774,16733477734280901,600,1,14,1,EPS-7806,62,79,100,1,1,1,,,,
2110,16733526304260194,16728205817190957,-80,1,14,0,EQT-0751,62,79,0,1,1,0,,,,
2111,16733530967550271,16728205817190957,600,1,14,0,EQT-0751,62,79,0,1,1,0,,,,
2112,16734176837890948,16728103302950239,600,1,14,1,EQT-0750,62,79,100,1,1,1,,,,
2113,16735027887230608,16125012869860104,600,1,3,1,EMD-8091,22,44,100,1,0,0,,,,
2114,16735038387850139,16204550100040441,700,1,3,1,EMD-6810,22,44,100,2,0,0,,,,
2115,16735151402730013,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2116,16735162368120821,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,0,0,,,,
2117,16735167786930167,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2118,16735168308670945,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2119,16735168683970639,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2120,16735169500290027,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2121,16735170063630838,16146775356940917,7150,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2122,16735170757480629,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2123,16735333126100676,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2124,16735335101810470,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2125,16735336773970916,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2126,16735339770450317,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2127,16735341671830619,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2128,16735343345100910,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2129,16735344728080815,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2130,16735346458350654,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2131,16735348408330465,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2132,16735390458640852,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2133,16735393979160547,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2134,16735395116090981,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2135,16735396451090860,16146775356940917,650,1,1,0,EQB-3278,64,81,0,1,1,0,,,,
2136,16735401048130527,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2137,16735402776470233,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2138,16735404539900106,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2139,16735405765960080,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2140,16735409852670535,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2141,16735411227680180,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2142,16735412316790501,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2143,16735413777090585,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2144,16735416565620876,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2145,16735418290720437,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2146,16735420214880410,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2147,16735423561320259,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2148,16735425258790639,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2149,16735427548000779,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2150,16735428801400657,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2151,16735430339000451,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2152,16735431615450104,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2153,16735432937460349,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2154,16735434482680829,16167286944660870,650,1,3,0,EMD-8133,65,83,0,1,1,0,,,,
2155,16735436047010655,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2156,16735437749630375,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2157,16735440185390535,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2158,16735441470690661,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2159,16735443130080957,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2160,16735445261470970,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2161,16735446337270222,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2162,16735447814260092,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2163,16735449297460440,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2164,16735450963760973,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2165,16735453245450256,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2166,16735454676760470,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2167,16735456719440320,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2168,16735457863550448,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2169,16735459016510815,16167282756620031,650,1,3,0,EMD-7167,66,84,0,1,1,0,,,,
2170,16735809928880815,16167285041710220,650,1,3,0,EMD-8098,67,85,0,1,1,0,,,,
2171,16735811859260953,16167285041710220,650,1,3,0,EMD-8098,67,85,0,1,1,0,,,,
2172,16735813016060843,16167285041710220,650,1,3,0,EMD-8098,67,85,0,1,1,0,,,,
2173,16735814193670388,16167285041710220,650,1,3,0,EMD-8098,67,85,0,1,1,0,,,,
2174,16735818847860882,16167285041710220,650,1,3,0,EMD-8098,67,85,0,1,1,0,,,,
2175,16735825903740792,16167285041710220,650,1,3,0,EMD-8098,67,85,0,1,1,0,,,,
2176,16735831093500981,16167285041710220,650,1,3,0,EMD-8098,67,85,0,1,1,0,,,,
2177,16735832526850243,16167285041710220,650,1,3,0,EMD-8098,67,85,0,1,1,0,,,,
2178,16735833634160002,16167285041710220,650,1,3,0,EMD-8098,67,85,0,1,1,0,,,,
